Line,DataOwnerCode,DestinationCode,DestinationName50,LineDirection,LineName,LinePlanningNumber,LinePublicNumber,LineWheelchairAccessible,TransportType
ARR_25442_2,ARR,5747,Laar,2,Weert Station - Laar,25442,2,UNKNOWN,BUS
QBUZZ_u077_1,QBUZZ,2867,Bilthoven Station,1,Nieuwegein - Utrecht CS - Bilthoven,u077,77,ACCESSIBLE,BUS
ARR_8628_2,ARR,8108,Doetinchem,2,Dinxperlo via Ulft - Doetinchem,8628,628,UNKNOWN,BUS
CXX_H239_2,CXX,H23900450,Hoorn Station,2,Hoorn Station - Medemblik,H239,239,ACCESSIBLE,BUS
QBUZZ_u077_2,QBUZZ,2870,Nieuwegein via Utrecht CS,2,Nieuwegein - Utrecht CS - Bilthoven,u077,77,ACCESSIBLE,BUS
CXX_H239_1,CXX,H23900631,Medemblik Busstation,1,Hoorn Station - Medemblik,H239,239,ACCESSIBLE,BUS
AVV_100402_1,AVV,1804,Busch Mittelplatz,1,,100402,AL2,UNKNOWN,BUS
AVV_100402_2,AVV,1801,Alsdorf Annapark (weiter als Li. AL3),2,,100402,AL2,UNKNOWN,BUS
AVV_100001_1,AVV,1409,Schevenhütte Helenasruh,1,,100001,1,UNKNOWN,BUS
AVV_100001_2,AVV,1420,Süsterau - Uniklinik,2,,100001,1,UNKNOWN,BUS
ARR_22662_1,ARR,9047,Maren-Kessel,1,Maren-Kessel - Oss,22662,662,UNKNOWN,BUS
ARR_22662_2,ARR,9541,Oss,2,Maren-Kessel - Oss,22662,662,UNKNOWN,BUS
CXX_M171_2,CXX,M17147285,Aalsmeer Busst.,2,Aalsmeer Busstation - Amsterdam Bijlmer ArenA,M171,171,ACCESSIBLE,BUS
CXX_M171_1,CXX,M17114341,Bijlmer ArenA Amsterdam,1,Aalsmeer Busstation - Amsterdam Bijlmer ArenA,M171,171,ACCESSIBLE,BUS
QBUZZ_u046_1,QBUZZ,2713,Nieuwegein Het Klooster,1,Nieuwegein Stadscentrum - Het Klooster,u046,46,ACCESSIBLE,BUS
QBUZZ_u046_2,QBUZZ,2680,Nieuwegein-Centrum,2,Nieuwegein Stadscentrum - Het Klooster,u046,46,ACCESSIBLE,BUS
ARR_51022_1,ARR,1720,Warten,1,Warten - Leeuwarden,51022,22,UNKNOWN,BUS
ARR_51022_2,ARR,1721,Leeuwarden,2,Warten - Leeuwarden,51022,22,UNKNOWN,BUS
CXX_A078_2,CXX,A07829022,Sportcentrum Papendal,2,Papendal - Beekdal Lyceum,A078,78,NOTACCESSIBLE,BUS
CXX_A078_1,CXX,A07840465,Beekdal Lyceum,1,Papendal - Beekdal Lyceum,A078,78,NOTACCESSIBLE,BUS
AVV_100063_2,AVV,1998,Simmerath Bushof (weiter als Li. SB63),2,,100063,63,UNKNOWN,BUS
AVV_100063_1,AVV,1993,Vogelsang IP Forum,1,,100063,63,UNKNOWN,BUS
ARR_28449_2,ARR,2693,Rottevalle Muldersplein,2,"Rottevalle, Dorp - Nijega, Rijksweg",28449,6162,NOTACCESSIBLE,BUS
KEOLIS_5299_2,KEOLIS,5152,Leusden,2,Leusden - Utrecht Rijnsweerd Noord,5299,299,ACCESSIBLE,BUS
ARR_28449_1,ARR,2650,Nijega Rijksweg,1,"Rottevalle, Dorp - Nijega, Rijksweg",28449,6162,NOTACCESSIBLE,BUS
ARR_28053_2,ARR,2563,Ginnum,2,Ginnum - Oentsjerk,28053,7163,NOTACCESSIBLE,BUS
KEOLIS_5299_1,KEOLIS,5196,Utrecht Rijnswrd/Science Park,1,Leusden - Utrecht Rijnsweerd Noord,5299,299,ACCESSIBLE,BUS
ARR_28053_1,ARR,2673,Oentsjerk Heemstrastate,1,Ginnum - Oentsjerk,28053,7163,NOTACCESSIBLE,BUS
ARR_51538_2,ARR,1723,Sneek,2,Wommels - Sneek,51538,538,UNKNOWN,BUS
ARR_51538_1,ARR,1882,Wommels,1,Wommels - Sneek,51538,538,UNKNOWN,BUS
ARR_23628_2,ARR,9499,Den Bosch,2,Hank - 's-Hertogenbosch,23628,628,UNKNOWN,BUS
KEOLIS_5903_1,KEOLIS,5053,Molenvliet,1,Woerden Station - Molenvliet via Middelland,5903,3,ACCESSIBLE,BUS
EBS_1113_1,EBS,1874,Purmerend Centrum,1,Purmerend - Edam,1113,113,ACCESSIBLE,BUS
EBS_1113_2,EBS,1823,Edam,2,Purmerend - Edam,1113,113,ACCESSIBLE,BUS
AVV_100254_2,AVV,1753,St. Jöris Friedhof,2,EW4ALT,100254,EW4A,UNKNOWN,BUS
AVV_100254_1,AVV,1752,Röhe Kirche,1,EW4ALT,100254,EW4A,UNKNOWN,BUS
RET_601_2,RET,SNRD----,Station Noord,2,Station Noord - Station Delft,601,174,UNKNOWN,BUS
ARR_28186_2,ARR,2710,Slappeterp,2,"Slappeterp - Franeker, Voorstraat",28186,7992,NOTACCESSIBLE,BUS
ARR_2201_2,ARR,1531,Posthuys,2,Veerdam - Posthuys,2201,1,UNKNOWN,BUS
ARR_2201_1,ARR,1533,Dorp Veerdam,1,Veerdam - Posthuys,2201,1,UNKNOWN,BUS
ARR_28186_1,ARR,1853,Franeker Voorstraat,1,"Slappeterp - Franeker, Voorstraat",28186,7992,NOTACCESSIBLE,BUS
KEOLIS_5903_2,KEOLIS,5062,Station via Ziekenhuis,2,Woerden Station - Molenvliet via Middelland,5903,3,ACCESSIBLE,BUS
RET_601_1,RET,BDELVBER,Delft via Berkel,1,Station Noord - Station Delft,601,174,UNKNOWN,BUS
QBUZZ_u903_2,QBUZZ,2782,Lexmond,2,U-flex Vijfheerenlanden,u903,903,ACCESSIBLE,BUS
QBUZZ_u903_1,QBUZZ,2781,Leerdam,1,U-flex Vijfheerenlanden,u903,903,ACCESSIBLE,BUS
CXX_A524_2,CXX,A52438973,Spankeren,2,Spankeren - Dieren Station,A524,524,NOTACCESSIBLE,BUS
CXX_A524_1,CXX,A52401049,Dieren Station,1,Spankeren - Dieren Station,A524,524,NOTACCESSIBLE,BUS
ARR_28066_2,ARR,2553,Foudgum,2,"Foudgum - Dokkum, Sionsberg",28066,7202,NOTACCESSIBLE,BUS
ARR_28066_1,ARR,2532,Dokkum Sionsberg,1,"Foudgum - Dokkum, Sionsberg",28066,7202,NOTACCESSIBLE,BUS
ARR_23615_1,ARR,9714,Zundert,1,Zundert  - Breda,23615,615,UNKNOWN,BUS
ARR_51199_2,ARR,1825,Sneek,2,Harlingen - Sneek,51199,199,UNKNOWN,BUS
ARR_51199_1,ARR,1805,Harlingen,1,Harlingen - Sneek,51199,199,UNKNOWN,BUS
ARR_23615_2,ARR,9358,Mencia de Mendoza,2,Zundert  - Breda,23615,615,UNKNOWN,BUS
KEOLIS_5707_1,KEOLIS,5024,Station Vathorst,1,Station - Vathorst (Amersfoort),5707,7,ACCESSIBLE,BUS
KEOLIS_5707_2,KEOLIS,102,Centraal Station,2,Station - Vathorst (Amersfoort),5707,7,ACCESSIBLE,BUS
AVV_100517_2,AVV,1512,Richterich Berensberger Straße,2,17ALT,100517,17AL,UNKNOWN,BUS
AVV_100517_1,AVV,1511,Horbach,1,17ALT,100517,17AL,UNKNOWN,BUS
ARR_28209_1,ARR,1710,Franeker Station,1,Wjelsryp - Franeker Station,28209,8092,NOTACCESSIBLE,BUS
ARR_32807_1,ARR,9996,P3 Lang Parkeren,1,P3 - Vertrekhallen - Plaza,32807,3,UNKNOWN,BUS
ARR_32807_2,ARR,9996,P3 Lang Parkeren,2,P3 - Vertrekhallen - Plaza,32807,3,UNKNOWN,BUS
ARR_28209_2,ARR,2745,Wjelsryp,2,Wjelsryp - Franeker Station,28209,8092,NOTACCESSIBLE,BUS
ARR_28512_2,ARR,2627,Langedijke,2,"Langedijke - Oosterwolde, Busstation",28512,6301,NOTACCESSIBLE,BUS
ARR_28512_1,ARR,2315,Oosterwolde Busstation,1,"Langedijke - Oosterwolde, Busstation",28512,6301,NOTACCESSIBLE,BUS
ARR_28199_2,ARR,2535,Dongjum Tzummarumerweg,2,"Dongjum, Tzummarumerweg - Franeker, Voorstraat",28199,8051,NOTACCESSIBLE,BUS
ARR_28262_2,ARR,2585,Haskerdijken,2,"Haskerdijken - Heerenveen, Busstation",28262,8431,NOTACCESSIBLE,BUS
ARR_28262_1,ARR,1722,Heerenveen Busstation,1,"Haskerdijken - Heerenveen, Busstation",28262,8431,NOTACCESSIBLE,BUS
ARR_28569_1,ARR,2302,Drachten Transferium,1,"Houtigehage - Drachten, Transferium Oost",28569,6601,NOTACCESSIBLE,BUS
DELIJN_73300_2,DELIJN,d03ce992dc,Baarle-Nassau Schaluinen,2,Turnhout - Zondereigen - Baarle,73300,461,UNKNOWN,BUS
ARR_28569_2,ARR,2443,Houtigehage Buorren,2,"Houtigehage - Drachten, Transferium Oost",28569,6601,NOTACCESSIBLE,BUS
CXX_Z169_1,CXX,Z16903253,Numansdorp Viaduct  A29,1,Willemstad-Numansdorp A29,Z169,169,ACCESSIBLE,BUS
CXX_Z169_2,CXX,Z16903327,Willemstad Steenpad,2,Willemstad-Numansdorp A29,Z169,169,ACCESSIBLE,BUS
ARR_26655_2,ARR,5623,Heerlen Station,2,Gulpen via Ubachsberg - Heerlen,26655,655,UNKNOWN,BUS
KEOLIS_5059_1,KEOLIS,5219,Zeist Centrum,1,Hilversum - Zeist via Lage Vuursche,5059,59,ACCESSIBLE,BUS
ARR_26655_1,ARR,5357,Gulpen,1,Gulpen via Ubachsberg - Heerlen,26655,655,UNKNOWN,BUS
ARR_28040_1,ARR,2532,Dokkum Sionsberg,1,"Jislum - Dokkum, Sionsberg",28040,7132,NOTACCESSIBLE,BUS
ARR_28040_2,ARR,2609,Jislum,2,"Jislum - Dokkum, Sionsberg",28040,7132,NOTACCESSIBLE,BUS
DELIJN_72514_2,DELIJN,74b3e6182b,Eisden Pauwengraaf,2,Eisden - Maasmechelen - Lanaken - Maastricht,72514,63,UNKNOWN,BUS
ARR_28293_2,ARR,2599,Ysbrechtum Epemawei,2,"Ysbrechtum - Sneek, Busstation",28293,8821,NOTACCESSIBLE,BUS
DELIJN_72514_1,DELIJN,1fe3666703,Maastricht Station perron D,1,Eisden - Maasmechelen - Lanaken - Maastricht,72514,63,UNKNOWN,BUS
ARR_28293_1,ARR,1723,Sneek Busstation,1,"Ysbrechtum - Sneek, Busstation",28293,8821,NOTACCESSIBLE,BUS
ARR_51066_1,ARR,1740,Holwerd,1,Holwerd - Leeuwarden,51066,66,UNKNOWN,BUS
ARR_51066_2,ARR,1721,Leeuwarden,2,Holwerd - Leeuwarden,51066,66,UNKNOWN,BUS
QBUZZ_u002_1,QBUZZ,2606,Utrecht CS,1,Utrecht CS - Museumkwartier - Utrecht CS,u002,2,ACCESSIBLE,BUS
ARR_28538_1,ARR,1703,Bolsward Busstation,1,"Parrega - Bolsward, Busstation Twibaksdyk",28538,9295,NOTACCESSIBLE,BUS
ARR_28538_2,ARR,3057,Parrega prov. Weg,2,"Parrega - Bolsward, Busstation Twibaksdyk",28538,9295,NOTACCESSIBLE,BUS
KEOLIS_5059_2,KEOLIS,5145,Hilversum,2,Hilversum - Zeist via Lage Vuursche,5059,59,ACCESSIBLE,BUS
QBUZZ_m005_2,QBUZZ,3173,Stadspolders,2,Sterrenburg - Dordrecht CS - Stadspolders,m005,5,ACCESSIBLE,BUS
ARR_28097_1,ARR,1706,Dokkum Busstation,1,"Driezum, Nijewei - Dokkum, Busstation",28097,7321,NOTACCESSIBLE,BUS
ARR_28097_2,ARR,2539,Driezum Nijewei,2,"Driezum, Nijewei - Dokkum, Busstation",28097,7321,NOTACCESSIBLE,BUS
QBUZZ_m005_1,QBUZZ,3183,Sterrenburg via CS/Centrum,1,Sterrenburg - Dordrecht CS - Stadspolders,m005,5,ACCESSIBLE,BUS
ARR_22137_2,ARR,9314,Baarle Nassau,2,Tilburg - Baarle-Nassau,22137,137,UNKNOWN,BUS
QBUZZ_g068_2,QBUZZ,5814,Winsum via Leens,2,Winsum - Leens,g068,68,ACCESSIBLE,BUS
ARR_22137_1,ARR,9635,Tilburg,1,Tilburg - Baarle-Nassau,22137,137,UNKNOWN,BUS
ARR_26206_2,ARR,5371,Heerlen Station,2,Kerkrade via Eygelshoven - Heerlen,26206,6,UNKNOWN,BUS
QBUZZ_g068_1,QBUZZ,581,Winsum,1,Winsum - Leens,g068,68,ACCESSIBLE,BUS
ARR_26206_1,ARR,5423,Kerkrade,1,Kerkrade via Eygelshoven - Heerlen,26206,6,UNKNOWN,BUS
CXX_Z663_2,CXX,Z66303225,Goudswaard N. v. Puttenstr.,2,Goudswaard-Lombardijen,Z663,663,ACCESSIBLE,BUS
CXX_L014_1,CXX,L01415928,Eindhoven Station,1,Veldhoven Centrum - De Hurk - Eindhoven Station,L014,14,ACCESSIBLE,BUS
CXX_L014_2,CXX,L01416205,Veldhoven Centrum,2,Veldhoven Centrum - De Hurk - Eindhoven Station,L014,14,ACCESSIBLE,BUS
ARR_28316_2,ARR,2501,Abbega,2,"Abbega - IJlst, Station",28316,8981,NOTACCESSIBLE,BUS
ARR_28316_1,ARR,2600,IJlst Station,1,"Abbega - IJlst, Station",28316,8981,NOTACCESSIBLE,BUS
CXX_Z663_1,CXX,Z66303308,Rotterdam Station Lombardijen,1,Goudswaard-Lombardijen,Z663,663,ACCESSIBLE,BUS
ARR_26008_2,ARR,5509,Valkenburg,2,Maastricht Boschpoort via Bemelen - Valkenburg,26008,8,UNKNOWN,BUS
ARR_26008_1,ARR,5313,Boschpoort,1,Maastricht Boschpoort via Bemelen - Valkenburg,26008,8,UNKNOWN,BUS
GVB_233_1,GVB,SCWG,Siciliëweg,1,Station Sloterdijk - Siciliëweg,233,233,ACCESSIBLE,BUS
ARR_17169_1,ARR,1935,Leiden Centraal,1,Leiden Centraal - Alphen aan den Rijn,17169,169,UNKNOWN,BUS
GVB_233_2,GVB,SLD,Station Sloterdijk,2,Station Sloterdijk - Siciliëweg,233,233,ACCESSIBLE,BUS
ARR_17169_2,ARR,1900,Alphen a/d Rijn,2,Leiden Centraal - Alphen aan den Rijn,17169,169,UNKNOWN,BUS
ARR_25812_2,ARR,5898,Vlinder Venlo,2,Vlinder Venlo Blerick,25812,812,UNKNOWN,BUS
ARR_28382_1,ARR,1748,Kop Afsluitdijk,1,"Kop Afsluitdijk - Bolsward, Busstation Twibaksdyk",28382,9301,NOTACCESSIBLE,BUS
ARR_28173_2,ARR,2552,Firdgum,2,"Firdgum - Franeker, Station",28173,7943,NOTACCESSIBLE,BUS
KEOLIS_4062_1,KEOLIS,4232,Denekamp,1,Borculo - Denekamp,4062,62,ACCESSIBLE,BUS
KEOLIS_4062_2,KEOLIS,4215,Borculo,2,Borculo - Denekamp,4062,62,ACCESSIBLE,BUS
ARR_28173_1,ARR,1710,Franeker Station,1,"Firdgum - Franeker, Station",28173,7943,NOTACCESSIBLE,BUS
ARR_28382_2,ARR,1703,Bolsward Busstation,2,"Kop Afsluitdijk - Bolsward, Busstation Twibaksdyk",28382,9301,NOTACCESSIBLE,BUS
CXX_A590_1,CXX,A59001054,Doorwerth via Oosterb.,1,Doorwerth De Weerd - Wolfheze Het Schild,A590,590,NOTACCESSIBLE,BUS
ARR_17365_1,ARR,1931,Schiphol Airport,1,Schiphol Airport - Leiden Centraal,17365,365,UNKNOWN,BUS
CXX_H417_2,CXX,H41700656,Schagen Station,2,Schagen Station - Obdam,H417,417,NOTACCESSIBLE,BUS
ARR_17365_2,ARR,1935,Leiden Centraal,2,Schiphol Airport - Leiden Centraal,17365,365,UNKNOWN,BUS
CXX_H417_1,CXX,H41702910,Obdam Station,1,Schagen Station - Obdam,H417,417,NOTACCESSIBLE,BUS
ARR_28329_1,ARR,1882,Wommels Provinciale weg,1,"Kubaard, Tsjerkebuorren - Wommels, Provinciale weg",28329,9121,NOTACCESSIBLE,BUS
ARR_28329_2,ARR,2623,Kubaard Tsjerkebuorren,2,"Kubaard, Tsjerkebuorren - Wommels, Provinciale weg",28329,9121,NOTACCESSIBLE,BUS
ARR_6667_2,ARR,6051,Zaltbommel,2,Kerkdriel - Zaltbommel,6667,667,UNKNOWN,BUS
QBUZZ_u122_2,QBUZZ,2639,Overvecht Station,2,Overvecht - Nieuw-Loosdrecht,u122,122,ACCESSIBLE,BUS
QBUZZ_u122_1,QBUZZ,2763,Nieuw-Loosdrecht,1,Overvecht - Nieuw-Loosdrecht,u122,122,ACCESSIBLE,BUS
AVV_100966_1,AVV,2011,Roetgen Kalfstraße,1,,100966,66V,UNKNOWN,BUS
AVV_100966_2,AVV,1990,Roetgen Post,2,,100966,66V,UNKNOWN,BUS
ARR_22805_1,ARR,9200,Centraal Station,1,Centraal Station - Noord-Stokhasselt,22805,5,UNKNOWN,BUS
ARR_8174_2,ARR,8136,Westendorp,2,Varsseveld - Westendorp,8174,174,UNKNOWN,BUS
ARR_25068_1,ARR,5648,Roermond,1,Roermond via Stevensweert - Echt,25068,68,UNKNOWN,BUS
ARR_22805_2,ARR,9094,Noord,2,Centraal Station - Noord-Stokhasselt,22805,5,UNKNOWN,BUS
ARR_28525_1,ARR,2324,Wolvega Station,1,"Nijelamer - Wolvega, Station",28525,6371,NOTACCESSIBLE,BUS
ARR_8174_1,ARR,8093,Varsseveld,1,Varsseveld - Westendorp,8174,174,UNKNOWN,BUS
ARR_28525_2,ARR,2651,Nijelamer Schipslootweg,2,"Nijelamer - Wolvega, Station",28525,6371,NOTACCESSIBLE,BUS
AVV_100089_1,AVV,1662,Herzogenrath Schulzentrum,1,,100089,89,UNKNOWN,BUS
ARR_25068_2,ARR,5660,Echt,2,Roermond via Stevensweert - Echt,25068,68,UNKNOWN,BUS
AVV_100089_2,AVV,1586,Alsdorf Annapark,2,,100089,89,UNKNOWN,BUS
ARR_22643_2,ARR,9000,Den Bosch,2,Boxtel - 's-Hertogenbosch,22643,643,UNKNOWN,BUS
ARR_22643_1,ARR,9226,Boxtel,1,Boxtel - 's-Hertogenbosch,22643,643,UNKNOWN,BUS
ARR_8084_2,ARR,8015,Zutphen,2,Zutphen via Zuidwijken - Zutphen,8084,84,UNKNOWN,BUS
QBUZZ_d032_2,QBUZZ,600,Meppel,2,Meppel - Hoogeveen,d032,32,ACCESSIBLE,BUS
QBUZZ_d032_1,QBUZZ,385,Hoogeveen,1,Meppel - Hoogeveen,d032,32,ACCESSIBLE,BUS
ARR_51041_2,ARR,1722,Heerenveen,2,Balk - Heerenveen,51041,41,UNKNOWN,BUS
ARR_51041_1,ARR,1799,Balk,1,Balk - Heerenveen,51041,41,UNKNOWN,BUS
KEOLIS_4061_1,KEOLIS,4239,Enschede CS,1,Overdinkel - Enschede,4061,61,ACCESSIBLE,BUS
ARR_28288_1,ARR,1787,Joure Busstation,1,"Goingarijp - Joure, Busstation",28288,8741,NOTACCESSIBLE,BUS
ARR_28288_2,ARR,2562,Goingarijp,2,"Goingarijp - Joure, Busstation",28288,8741,NOTACCESSIBLE,BUS
ARR_28035_1,ARR,1706,Dokkum Busstation,1,"Jannum - Dokkum, Busstation",28035,7121,NOTACCESSIBLE,BUS
ARR_28035_2,ARR,2610,Jannum,2,"Jannum - Dokkum, Busstation",28035,7121,NOTACCESSIBLE,BUS
ARR_28155_1,ARR,1721,Leeuwarden Busstation,1,"Lekkum - Leeuwarden, Station",28155,7721,NOTACCESSIBLE,BUS
KEOLIS_4061_2,KEOLIS,4288,Overdinkel,2,Overdinkel - Enschede,4061,61,ACCESSIBLE,BUS
ARR_26204_2,ARR,5512,Parkstad Stadion,2,Hoensbroek via Heerlen - Parkstad Stadion,26204,4,UNKNOWN,BUS
ARR_26204_1,ARR,5836,Hoensbroek,1,Hoensbroek via Heerlen - Parkstad Stadion,26204,4,UNKNOWN,BUS
ARR_6046_1,ARR,6003,Tiel Passewaaij,1,Tiel - Culemborg,6046,46,UNKNOWN,BUS
ARR_6046_2,ARR,6060,Culemborg,2,Tiel - Culemborg,6046,46,UNKNOWN,BUS
QBUZZ_g024_2,QBUZZ,578,Winschoten,2,Winschoten - Stadskanaal - Borger - Assen,g024,24,ACCESSIBLE,BUS
QBUZZ_g024_1,QBUZZ,224,Assen via Borger,1,Winschoten - Stadskanaal - Borger - Assen,g024,24,ACCESSIBLE,BUS
ARR_51098_2,ARR,1703,Bolsward,2,Kop Afsluitdijk via Makkum - Bolsward,51098,98,UNKNOWN,BUS
CXX_H232_2,CXX,H23200450,Hoorn Station,2,Hoorn Station - Blokker - Wervershoof - Andijk,H232,232,ACCESSIBLE,BUS
CXX_M186_1,CXX,M18634388,Schiphol Knooppunt Noord,1,Amstelveen Busstation - Schiphol P30,M186,186,ACCESSIBLE,BUS
CXX_M186_2,CXX,M18601266,Amstelveen Busst.,2,Amstelveen Busstation - Schiphol P30,M186,186,ACCESSIBLE,BUS
CXX_H232_1,CXX,H23248266,Wervershoof R.K. Kerk,1,Hoorn Station - Blokker - Wervershoof - Andijk,H232,232,ACCESSIBLE,BUS
ARR_51098_1,ARR,1748,Kop Afsluitdijk,1,Kop Afsluitdijk via Makkum - Bolsward,51098,98,UNKNOWN,BUS
ARR_23214_2,ARR,9616,Steenbergen,2,Anna Jacobapolder - Steenbergen,23214,214,UNKNOWN,BUS
CXX_F140_1,CXX,F14001197,Lelystad,1,Emmeloord - Lelystad,F140,140,ACCESSIBLE,BUS
ARR_23214_1,ARR,9305,Anna Jacobapolder,1,Anna Jacobapolder - Steenbergen,23214,214,UNKNOWN,BUS
CXX_F140_2,CXX,F14000888,Emmeloord,2,Emmeloord - Lelystad,F140,140,ACCESSIBLE,BUS
ARR_25372_2,ARR,5699,Venlo,2,Roermond via Panningen - Venlo,25372,372,UNKNOWN,BUS
ARR_28168_1,ARR,2506,St. Annaparochie,1,Alde Leie - Sint Annaparochie,28168,7912,NOTACCESSIBLE,BUS
ARR_28168_2,ARR,2671,Alde Leie Brug,2,Alde Leie - Sint Annaparochie,28168,7912,NOTACCESSIBLE,BUS
ARR_28231_1,ARR,2573,Grou-Jirnsum Station,1,"Raerd, Selanswei - Grou, Station",28231,8182,NOTACCESSIBLE,BUS
ARR_28231_2,ARR,2694,Raerd Selanswei,2,"Raerd, Selanswei - Grou, Station",28231,8182,NOTACCESSIBLE,BUS
KEOLIS_6701_2,KEOLIS,6015,Station Centrum,2,Lijn M1 CS - Almere Haven,6701,M1,ACCESSIBLE,BUS
KEOLIS_6701_1,KEOLIS,6001,Almere Haven Centrum,1,Lijn M1 CS - Almere Haven,6701,M1,ACCESSIBLE,BUS
CXX_M199_1,CXX,M19934388,Knooppunt Noord,1,Amstelveen Busstation - Knooppunt Noord - (P30),M199,199,ACCESSIBLE,BUS
CXX_M199_2,CXX,M19901266,Amstelveen Busstation,2,Amstelveen Busstation - Knooppunt Noord - (P30),M199,199,ACCESSIBLE,BUS
ARR_28111_2,ARR,2593,Hantum,2,"Hantum - Holwerd, Prov. weg",28111,7363,NOTACCESSIBLE,BUS
ARR_28591_2,ARR,2446,Makkinga,2,"Makkinga - Noordwolde, Vlechtmuseum",28591,6712,NOTACCESSIBLE,BUS
CXX_H169_2,CXX,H16900570,Alkmaar Station,2,Alkmaar Station - Oudkarspel,H169,169,ACCESSIBLE,BUS
ARR_25679_2,ARR,5681,Panningen,2,Horst/Sevenum - Panningen,25679,679,UNKNOWN,BUS
AVV_100816_2,AVV,2042,Erkensruhr Finkenauel,2,,100816,V,UNKNOWN,BUS
ARR_28591_1,ARR,2304,Noordwolde Vlechtmuseum,1,"Makkinga - Noordwolde, Vlechtmuseum",28591,6712,NOTACCESSIBLE,BUS
CXX_H169_1,CXX,H16922983,Oudkarspel Haagwinde,1,Alkmaar Station - Oudkarspel,H169,169,ACCESSIBLE,BUS
AVV_100816_1,AVV,1999,Simmerath Bushof,1,,100816,V,UNKNOWN,BUS
QBUZZ_m980_2,QBUZZ,3669,Meerkerk A27-N214,2,BestelBuzz Hoornaar/Arkel/Hoogblokland,m980,BB,ACCESSIBLE,BUS
ARR_25679_1,ARR,5672,Horst Station,1,Horst/Sevenum - Panningen,25679,679,UNKNOWN,BUS
CXX_Z006_2,CXX,Z00602746,Terneuzen Busstation WST,2,Terneuzen - Zelzate,Z006,6,ACCESSIBLE,BUS
CXX_Z006_1,CXX,Z00639584,Zelzate Klein Rusland,1,Terneuzen - Zelzate,Z006,6,ACCESSIBLE,BUS
GVB_3_1,GVB,WGF,Westergasfabriek,1,Flevopark - Westergasfabriek,3,3,ACCESSIBLE,TRAM
ARR_51108_2,ARR,2404,Wolvega,2,Wolvega - Scherpenzeel v.v.,51108,108,UNKNOWN,BUS
GVB_3_2,GVB,FLP,Flevopark,2,Flevopark - Westergasfabriek,3,3,ACCESSIBLE,TRAM
QBUZZ_b589_2,QBUZZ,4871,Oostwold via Leek,2,Buurtbus Leek - De Wilp,b589,589,ACCESSIBLE,BUS
QBUZZ_b589_1,QBUZZ,420,Marum,1,Buurtbus Leek - De Wilp,b589,589,ACCESSIBLE,BUS
ARR_6166_1,ARR,6017,Well,1,Well - 's-Hertogenbosch,6166,166,UNKNOWN,BUS
ARR_25372_1,ARR,5754,Roermond,1,Roermond via Panningen - Venlo,25372,372,UNKNOWN,BUS
RET_644_2,RET,ZP------,Zuidplein,2,Zuidplein - Nieuw Reijerwaard,644,187,UNKNOWN,BUS
ARR_6166_2,ARR,6018,Den Bosch,2,Well - 's-Hertogenbosch,6166,166,UNKNOWN,BUS
RET_644_1,RET,BNWREIJ-,Nieuw-Reijerwaard,1,Zuidplein - Nieuw Reijerwaard,644,187,UNKNOWN,BUS
ARR_28560_1,ARR,1739,Buitenpost Station,1,"Surhuisterveen - Buitenpost, Station",28560,6541,NOTACCESSIBLE,BUS
CXX_L166_1,CXX,L16651526,Budel Airpark,1,Maarheeze - Budel Airpark,L166,166,NOTACCESSIBLE,BUS
ARR_28560_2,ARR,2450,Surhuisterveen,2,"Surhuisterveen - Buitenpost, Station",28560,6541,NOTACCESSIBLE,BUS
CXX_N071_1,CXX,N07100668,Uitgeest Station,1,Beverwijk Station - Uitgeest Station,N071,71,ACCESSIBLE,BUS
CXX_N071_2,CXX,N07100587,Beverwijk Station,2,Beverwijk Station - Uitgeest Station,N071,71,ACCESSIBLE,BUS
CXX_L166_2,CXX,L16620162,Maarheeze Station,2,Maarheeze - Budel Airpark,L166,166,NOTACCESSIBLE,BUS
QBUZZ_m705_1,QBUZZ,3536,Leerdam via Arkel,1,Gorinchem - Hoornaar - Arkel > 704,m705,705,ACCESSIBLE,BUS
QBUZZ_m705_2,QBUZZ,3522,Gorinchem via Hoornaar,2,Gorinchem - Hoornaar - Arkel > 704,m705,705,ACCESSIBLE,BUS
ARR_51544_1,ARR,1703,Bolsward,1,Bolsward - Sondel,51544,544,UNKNOWN,BUS
AVV_100727_2,AVV,1914,Aachen Debyestraße,2,,100727,27E,UNKNOWN,BUS
ARR_28497_2,ARR,2863,Ingelum,2,"Ingelum - Marsum, Buorren",28497,9761,NOTACCESSIBLE,BUS
ARR_28497_1,ARR,2869,Marsum,1,"Ingelum - Marsum, Buorren",28497,9761,NOTACCESSIBLE,BUS
ARR_51544_2,ARR,1817,Sondel,2,Bolsward - Sondel,51544,544,UNKNOWN,BUS
ARR_28199_1,ARR,1853,Franeker Voorstraat,1,"Dongjum, Tzummarumerweg - Franeker, Voorstraat",28199,8051,NOTACCESSIBLE,BUS
ARR_28079_1,ARR,2532,Dokkum Sionsberg,1,"Wierum - Dokkum, Sionsberg",28079,7252,NOTACCESSIBLE,BUS
ARR_28079_2,ARR,2752,Wierum,2,"Wierum - Dokkum, Sionsberg",28079,7252,NOTACCESSIBLE,BUS
ARR_28364_1,ARR,1725,Hemelum Flinkeboskje,1,"Oudega - Hemelum, Flinkeboskje",28364,9533,NOTACCESSIBLE,BUS
